flag_SF,target,src_bytes,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_bytes,service_private,service_domain_u,dst_host_serror_rate,srv_serror_rate,srv_diff_host_rate,srv_count,dst_host_count,dst_host_srv_count,dst_host_srv_serror_rate,logged_in,diff_srv_rate,count,service_http,level,serror_rate,dst_host_srv_diff_host_rate,flag_S0,same_srv_rate,dst_host_srv_rerror_rate
True,0,520,0.0,1.0,0.0,6716,False,False,0.0,0.0,0.14,4,255,255,0.0,1,0.0,9,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.05,0.0,0,True,False,1.0,1.0,0.0,41,255,13,1.0,0,0.0,135,False,20,1.0,0.0,True,1.0,0.0
False,1,0,0.06,0.08,0.01,0,False,False,1.0,1.0,0.0,1,255,16,1.0,0,0.1,238,False,19,1.0,0.0,True,0.41,0.0
True,1,1,0.03,0.18,1.0,0,False,False,0.0,0.0,0.0,1,255,38,0.0,0,1.0,78,False,19,0.0,0.51,False,0.25,0.0
False,0,28,0.04,0.8,0.0,643,False,False,0.0,0.0,1.0,1,138,204,0.0,1,0.0,8,True,18,0.0,0.0,False,1.0,0.05
True,0,210,0.0,1.0,0.0,334,False,False,0.01,0.0,0.11,1,12,2,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.0
True,0,12424,0.03,0.44,0.9,7162,True,False,0.93,0.0,0.0,2,255,39,0.0,1,0.0,2,False,15,0.0,0.02,False,1.0,0.0
False,1,0,0.02,0.15,0.01,0,True,False,0.0,0.0,0.0,20,255,39,0.5,0,0.07,254,False,15,0.0,0.0,False,0.04,1.0
True,0,335,0.11,0.49,0.21,2239,False,False,0.0,0.0,0.0,8,195,124,0.0,1,0.0,1,False,21,0.0,0.01,False,1.0,0.0
True,0,324,0.0,1.0,0.0,322,False,False,0.0,0.0,0.0,11,73,255,0.01,1,0.0,10,True,21,0.0,0.0,False,1.0,0.0
True,0,243,0.0,1.0,0.0,2698,False,False,0.0,0.0,0.0,1,2,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
True,0,166,0.0,1.0,0.1,0,False,False,0.0,0.0,0.0,2,12,255,0.0,1,0.0,1,True,21,0.0,0.05,False,1.0,0.0
False,1,0,0.07,0.06,0.0,0,False,False,1.0,1.0,0.0,56,255,6,1.0,0,0.06,201,True,20,1.0,0.0,True,0.1,0.0
True,0,416,0.09,0.66,0.0,0,False,False,0.0,0.0,0.0,2,104,166,0.0,1,0.0,1,False,20,0.0,0.5,False,1.0,0.0
True,0,230,0.0,1.0,0.0,2089,False,False,0.0,0.0,0.08,44,229,255,0.0,1,0.0,1,True,21,0.2,0.02,False,1.0,0.0
False,1,0,0.05,0.2,0.0,0,False,False,1.0,1.0,0.0,14,255,50,1.0,0,0.06,289,False,19,1.0,0.0,True,0.15,0.0
True,0,54540,0.0,1.0,0.0,0,False,False,0.0,0.0,0.03,8,23,255,0.0,1,0.0,21,True,20,0.0,0.0,False,1.0,0.0
True,0,520,0.0,1.0,0.0,124,False,False,0.34,0.0,0.0,1,93,151,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.89,0.0,0.05,0,True,False,0.0,0.0,0.0,14,255,1,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,1.0
False,1,0,0.07,0.08,0.0,0,True,False,0.98,1.0,0.0,33,49,20,1.0,0,0.06,123,False,20,1.0,0.0,True,0.11,0.0
False,1,0,0.13,0.04,0.0,0,False,False,1.0,1.0,0.0,1,255,9,1.0,0,0.54,129,False,20,1.0,0.0,True,0.08,0.0
True,0,159,0.06,0.11,0.0,5839,False,False,0.0,0.0,1.0,1,255,98,0.0,1,0.0,2,False,20,0.0,0.01,False,1.0,0.0
True,0,8,0.23,0.02,0.01,0,False,False,0.0,0.0,0.0,17,53,6,0.0,0,1.0,145,False,18,0.0,0.09,False,0.5,0.0
True,0,18,0.03,0.36,0.0,328,False,False,0.0,0.0,1.0,11,255,102,0.0,1,0.0,9,False,20,0.0,0.0,False,1.0,0.0
True,0,303,0.0,1.0,0.01,278,False,False,0.0,0.0,0.05,8,47,255,0.0,1,0.0,8,True,21,0.0,0.02,False,1.0,0.0
True,0,203,0.01,0.97,0.01,5738,False,False,0.0,0.0,0.0,6,64,105,0.0,1,0.0,1,False,21,0.0,1.0,False,1.0,0.0
True,0,146,0.0,1.0,0.25,353,False,False,0.0,0.0,0.0,7,100,255,0.0,1,0.0,1,True,21,0.0,0.07,False,1.0,0.0
False,1,0,0.07,0.05,0.0,0,False,False,1.0,1.0,0.0,4,255,13,1.0,0,0.05,59,False,18,1.0,0.0,True,0.06,0.0
True,0,305,0.04,0.98,0.17,15360,False,False,0.0,1.0,0.0,1,187,250,0.0,1,0.0,6,True,21,0.0,0.06,False,1.0,0.0
True,0,13,0.05,0.84,0.01,0,False,False,0.0,0.0,0.0,19,21,170,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.13
False,1,0,0.06,0.07,0.0,0,True,False,1.0,1.0,0.0,7,255,19,1.0,0,0.0,284,False,18,1.0,0.0,True,0.01,0.0
False,1,0,0.07,0.05,0.0,0,True,False,1.0,1.0,0.0,21,255,13,1.0,0,0.06,112,False,21,1.0,0.0,True,0.07,0.0
True,0,44,0.04,0.57,0.0,0,False,True,0.0,0.0,1.0,305,255,146,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,296,0.0,1.0,0.33,1307,False,False,0.0,0.0,0.13,1,255,255,0.0,1,0.0,1,True,20,0.0,0.05,False,1.0,0.01
True,0,207,0.0,1.0,0.01,5241,False,False,0.0,0.0,0.06,19,255,255,0.0,1,0.0,1,True,21,0.0,0.03,False,1.0,0.0
True,0,44,0.0,1.0,0.01,73,False,True,0.02,0.0,0.2,268,255,160,0.0,0,0.0,74,False,21,0.0,0.08,False,1.0,0.0
True,0,54540,0.0,1.0,0.33,770,False,False,0.0,0.0,0.0,16,154,255,0.0,1,0.0,16,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.09,0.05,0.0,0,False,False,0.98,1.0,0.0,2,255,13,1.0,0,0.05,285,False,19,1.0,0.0,True,0.05,0.0
True,0,740,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,38,14,184,0.0,1,0.0,1,False,16,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.11,0.0,128,False,False,0.0,0.0,0.0,19,255,27,0.0,0,0.0,157,False,19,0.0,0.0,False,1.0,1.0
False,1,0,0.08,0.03,0.0,0,False,False,0.0,0.0,0.0,6,255,7,0.0,0,1.0,2,False,19,0.0,0.0,False,0.0,1.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,1.0,10,255,255,1.0,0,0.05,14,True,17,1.0,0.0,True,0.08,0.89
True,0,1032,0.0,1.0,0.0,8119,False,False,0.0,0.0,0.0,16,59,255,0.01,1,0.0,2,True,21,0.25,0.0,False,1.0,0.0
True,0,1613,0.13,0.93,0.05,434,False,False,0.0,0.0,0.12,1,255,237,0.0,1,0.0,13,True,21,0.0,0.0,False,1.0,0.0
True,0,46,0.0,1.0,0.0,0,False,True,0.0,0.0,0.0,104,255,255,0.0,0,0.0,511,False,21,0.0,0.03,False,1.0,0.0
False,1,0,0.05,0.28,0.0,0,False,False,1.0,1.0,0.0,441,255,72,1.0,0,0.07,238,False,20,1.0,0.0,True,0.15,0.0
True,0,1998,0.0,1.0,0.04,398,False,False,0.0,0.0,0.13,3,255,254,0.0,1,0.0,17,True,21,0.0,0.01,False,1.0,0.0
True,0,968,0.0,1.0,0.0,608,False,False,0.0,0.0,0.11,16,198,255,0.0,1,0.0,1,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.08,0.05,0.0,0,False,False,1.0,1.0,0.0,5,255,12,1.0,0,0.08,236,False,20,1.0,0.0,True,0.52,0.0
False,1,0,0.08,0.02,0.0,0,False,False,0.0,0.0,0.0,1,255,4,0.0,0,0.06,2,False,20,0.01,0.0,False,0.0,1.0
True,1,43,0.0,0.01,1.0,0,False,True,0.0,0.0,0.01,184,255,255,0.0,0,0.0,511,False,17,0.0,0.25,False,1.0,0.0
False,0,0,0.03,0.38,0.14,0,False,False,0.03,0.0,0.0,1,41,97,0.0,0,0.0,1,True,21,0.0,0.04,False,1.0,1.0
False,0,0,0.07,0.23,0.0,0,False,False,0.0,0.0,0.0,1,123,49,0.0,0,0.0,145,False,5,0.0,0.02,False,1.0,0.03
True,0,292,0.01,0.95,0.0,0,False,False,0.01,0.0,1.0,23,119,243,0.0,1,0.0,1,False,20,0.0,0.03,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,1,255,255,1.0,0,0.05,49,True,18,0.97,0.0,True,0.08,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,15,255,19,1.0,0,0.05,511,False,18,1.0,0.0,True,0.06,0.0
True,0,44,0.0,1.0,0.44,76,False,True,0.0,0.0,0.01,114,255,255,0.01,0,0.0,127,False,21,0.0,0.0,False,1.0,0.0
True,1,0,0.0,1.0,0.52,43,False,False,0.0,0.0,1.0,5,255,87,0.0,0,0.0,44,False,16,0.0,0.0,False,1.0,0.0
True,0,227,0.0,1.0,0.14,14235,False,False,0.0,0.0,0.0,1,121,255,0.0,1,0.0,1,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.06,0.08,0.0,82,False,False,1.0,1.0,0.0,2,255,21,1.0,0,0.07,140,False,21,1.0,0.0,True,0.04,0.0
True,0,43,0.0,1.0,1.0,0,False,True,0.37,0.0,0.01,156,121,255,0.0,0,0.0,151,False,20,0.0,0.0,False,1.0,0.0
False,1,0,0.03,0.21,0.0,0,True,False,1.0,1.0,0.0,6,255,53,1.0,0,0.07,162,False,21,1.0,0.0,True,0.04,0.0
True,0,254,0.02,0.16,0.0,11785,False,False,0.0,0.0,0.0,9,255,42,0.0,1,0.03,1,False,21,0.0,0.02,False,0.99,0.0
True,0,291,0.05,0.34,0.01,7183,False,False,0.0,0.33,0.0,1,255,82,0.0,1,0.0,9,True,21,0.0,0.0,False,1.0,0.02
True,0,345,0.02,0.79,0.0,9637,False,False,0.0,0.0,0.0,58,24,81,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.05,0.0,0,True,False,1.0,1.0,0.0,8,255,14,1.0,0,0.07,255,False,21,1.0,0.0,True,0.05,0.0
False,1,0,0.07,0.07,0.0,0,True,False,1.0,1.0,0.0,9,255,19,1.0,0,0.07,30,False,21,1.0,0.0,True,0.03,0.0
True,0,1830,0.0,1.0,0.0,8127,False,False,0.0,0.0,0.0,10,255,255,0.0,1,0.0,9,True,21,0.0,0.02,False,1.0,0.0
False,0,0,0.0,1.0,1.0,0,False,False,0.03,0.0,1.0,18,255,255,0.0,0,0.0,1,True,21,0.0,0.09,False,1.0,1.0
False,1,0,0.07,0.09,0.0,0,False,False,1.0,1.0,0.0,2,255,24,1.0,0,0.08,211,False,19,1.0,0.0,True,0.09,0.0
True,0,43,0.01,0.96,0.07,0,True,True,0.0,0.0,0.01,149,151,246,0.0,0,0.0,511,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.04,0.0,0,False,False,1.0,1.0,0.0,1,255,11,1.0,0,0.07,96,False,18,1.0,0.0,True,0.02,0.0
True,0,234,0.0,1.0,0.01,423,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,1,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.01,0.03,0.0,0,False,False,1.0,1.0,0.0,1,255,8,1.0,0,0.06,287,False,18,1.0,0.0,True,0.14,0.0
True,0,198,0.0,1.0,0.25,333,False,False,0.0,1.0,0.0,1,92,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.05,0.0,70,True,False,1.0,1.0,0.0,5,255,8,1.0,0,0.14,300,False,21,1.0,0.0,True,0.05,0.0
True,0,781,0.0,1.0,0.08,5097,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,6,True,21,0.0,0.0,False,1.0,0.0
True,0,198,0.0,1.0,0.0,313,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.8,1,True,21,0.0,0.0,False,0.2,0.0
False,1,0,0.07,0.08,0.0,42,True,False,1.0,1.0,0.0,449,255,20,1.0,0,0.0,275,False,21,1.0,0.0,True,0.01,0.0
True,1,42,0.0,0.01,1.0,0,False,True,0.0,0.0,0.02,112,1,255,0.0,0,0.0,74,False,19,0.0,0.51,False,1.0,0.0
False,1,0,0.05,0.02,0.0,0,False,False,1.0,1.0,0.0,3,255,4,1.0,0,0.06,140,False,18,1.0,0.0,True,0.09,0.0
False,1,0,0.07,0.05,0.0,0,True,False,0.0,0.0,0.0,3,255,14,0.0,0,0.06,17,False,18,0.0,0.0,False,0.05,1.0
True,1,8,0.0,1.0,0.01,3353,False,False,0.0,0.0,0.0,2,2,254,0.0,1,0.0,3,True,16,0.0,0.0,False,1.0,0.0
True,0,232,0.0,1.0,0.06,4084,False,False,0.0,0.0,0.0,32,255,255,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.06,0.0,0,True,False,1.0,1.0,0.0,1,255,16,1.0,0,0.07,126,False,21,1.0,0.0,True,0.02,0.0
True,0,326,0.0,1.0,0.01,4097,False,False,0.0,0.0,0.11,11,41,254,0.0,1,0.0,24,True,21,0.0,0.05,False,1.0,0.0
False,1,0,1.0,0.0,0.0,0,True,False,1.0,1.0,0.0,1,255,1,1.0,0,0.0,204,False,18,0.94,0.0,True,0.01,0.0
False,1,0,0.06,0.13,0.0,8518,True,False,1.0,1.0,0.0,18,255,34,1.0,0,0.0,118,False,18,1.0,0.0,True,1.0,0.0
False,1,0,0.05,0.07,0.0,0,True,False,0.0,0.0,0.0,12,66,19,0.03,0,0.0,210,False,15,0.0,0.0,False,1.0,1.0
True,0,748,0.0,1.0,0.0,39431,False,False,0.01,0.0,0.5,4,235,255,0.0,1,0.0,2,True,21,0.0,0.04,False,1.0,0.0
True,0,204879,0.01,1.0,0.02,333,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,1,True,21,0.0,0.04,False,1.0,0.0
True,0,275,0.01,1.0,0.01,1194,False,False,0.0,0.0,0.0,18,11,255,0.0,1,0.0,19,True,21,0.0,0.0,False,1.0,0.0
True,0,212,0.0,1.0,0.17,335,False,False,0.0,0.0,1.0,1,5,255,0.0,1,0.0,5,True,21,0.0,0.05,False,1.0,0.0
False,0,0,0.0,1.0,1.0,482,False,False,0.01,0.4,0.0,2,18,255,0.0,0,0.0,8,True,18,0.5,0.13,True,1.0,0.0
False,1,0,0.02,0.12,0.04,0,False,False,0.1,0.0,0.0,2,255,31,0.0,0,0.0,266,False,20,0.0,0.0,False,1.0,1.0
True,0,223,0.0,1.0,0.07,329,False,False,0.0,0.0,1.0,10,103,40,0.0,1,0.0,1,False,21,0.0,0.01,False,1.0,0.0
False,1,0,0.06,0.06,1.0,0,False,False,0.0,0.0,0.0,8,255,16,0.0,0,0.0,4,False,17,0.0,0.0,False,0.01,1.0
True,0,235,0.1,0.45,0.01,301,False,False,0.0,0.0,0.0,2,255,138,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,184,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,5,88,255,0.0,0,0.0,278,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.64,0.17,0.0,0,False,False,1.0,1.0,0.0,6,255,31,1.0,0,0.05,297,False,20,1.0,0.0,True,0.1,0.0
True,0,254,0.04,0.72,0.0,10300,False,False,0.0,0.0,1.0,10,249,183,0.67,1,0.0,4,False,21,0.0,0.01,False,1.0,0.0
False,0,0,0.05,0.29,0.25,0,False,False,0.0,0.0,0.0,39,87,60,0.0,0,0.0,205,False,19,0.0,0.0,False,1.0,1.0
True,0,190,0.0,1.0,0.01,367,False,False,0.0,0.0,0.1,1,255,255,0.0,1,0.0,3,True,21,0.0,0.03,False,1.0,0.0
True,0,278,0.0,1.0,0.02,329,False,False,0.0,0.0,0.0,10,13,205,0.0,1,0.0,25,True,21,0.0,0.05,False,1.0,0.0
False,0,277,0.63,0.31,1.0,1645,False,False,0.0,0.0,0.0,1,1,82,0.0,1,0.01,1,False,13,0.0,0.0,False,1.0,1.0
True,0,209,0.0,1.0,0.0,753,False,False,0.0,0.0,0.25,15,255,255,0.0,1,0.0,16,True,21,0.0,0.01,False,1.0,0.0
True,0,235,0.0,1.0,0.0,330,False,False,0.0,0.0,0.0,13,29,255,0.0,1,0.01,9,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.07,0.03,0.0,0,True,False,1.0,1.0,0.0,15,255,8,1.0,0,0.0,260,False,21,1.0,0.0,True,0.01,0.0
True,0,281,0.0,1.0,0.05,14506,False,False,0.0,0.0,0.0,7,255,255,0.0,1,0.0,1,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.09,0.02,0.51,0,False,False,0.0,0.0,0.0,1,42,4,0.0,0,0.0,344,False,16,0.0,0.0,False,1.0,0.0
True,0,189,0.0,1.0,0.97,294,False,False,0.0,0.0,0.0,6,6,14,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,230,0.0,1.0,0.11,0,False,False,0.0,0.0,0.17,1,27,255,0.0,1,0.0,2,True,21,0.0,0.06,False,1.0,0.0
False,1,0,0.01,0.03,0.0,0,False,False,0.0,0.0,0.0,4,255,7,0.0,0,0.05,109,False,20,0.0,0.0,False,0.05,1.0
True,0,207,0.01,0.9,0.01,819,False,False,0.0,0.0,0.0,23,255,129,0.0,1,0.0,2,False,21,0.0,0.01,False,1.0,0.0
False,1,0,1.0,0.0,0.01,0,False,False,1.0,1.0,0.0,3,255,1,1.0,0,0.06,146,False,21,1.0,0.0,True,0.07,0.0
True,0,126,0.11,0.12,0.01,744,False,False,0.0,0.0,0.0,11,101,31,0.0,1,0.0,18,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,2,255,17,1.0,0,0.06,93,False,18,1.0,0.0,True,0.03,0.0
True,0,4539,0.03,0.34,0.5,0,False,False,0.0,0.0,0.0,1,255,54,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,1,1,0.08,0.06,1.0,0,False,False,0.0,0.0,0.0,8,200,16,0.0,0,0.0,2,False,17,0.0,0.0,False,1.0,0.0
True,0,7196,0.0,1.0,0.07,25090,False,False,0.0,0.0,0.0,1,125,255,0.0,1,0.0,20,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.02,0.0,0,True,False,1.0,1.0,0.0,43,255,4,1.0,0,0.05,258,False,21,1.0,0.0,True,0.13,0.0
True,0,182,0.0,1.0,1.0,290,False,False,0.0,0.0,0.0,19,166,46,0.0,1,0.0,8,False,18,0.0,0.07,False,1.0,0.0
False,1,0,0.08,0.05,0.0,0,False,False,1.0,1.0,0.0,511,255,13,1.0,0,0.04,193,False,20,1.0,0.0,True,0.04,0.0
True,0,322,0.0,1.0,0.01,326,False,False,0.0,0.0,0.0,511,120,255,0.0,1,0.0,44,True,21,0.0,0.03,False,1.0,0.0
True,0,520,0.03,0.6,0.0,269,False,False,0.0,0.0,0.0,17,255,106,0.0,1,0.0,7,False,21,0.0,0.0,False,1.0,0.0
False,0,30,0.0,1.0,0.05,0,False,False,0.0,0.0,1.0,19,8,255,0.0,0,0.0,1,True,21,0.0,0.17,False,1.0,1.0
True,0,1627,0.33,0.5,1.0,0,False,False,0.0,0.0,0.0,8,255,128,0.0,1,0.0,2,False,20,0.0,0.0,False,1.0,0.0
True,0,923,0.0,1.0,0.0,8541,False,False,0.0,0.0,0.33,2,255,255,0.0,1,0.0,7,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.11,0.2,0.0,0,True,False,0.01,1.0,0.0,20,255,26,1.0,0,0.07,282,False,21,1.0,0.0,True,0.02,0.0
True,0,1430,0.0,1.0,0.0,3007,False,False,0.0,0.0,0.57,2,112,255,0.0,1,0.0,15,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.06,0.08,0.0,0,True,False,1.0,1.0,0.0,13,145,20,1.0,0,0.07,260,False,18,1.0,0.0,True,0.09,0.0
True,0,254,0.0,1.0,0.0,2809,False,False,0.0,0.0,0.0,17,5,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
True,0,233,0.05,0.28,0.01,329,False,False,0.0,0.0,0.0,10,255,81,0.0,1,0.0,14,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.08,0.06,0.0,87,False,False,1.0,1.0,0.0,14,255,16,1.0,0,0.07,185,False,20,1.0,0.0,True,0.1,0.0
True,0,194,0.02,0.36,0.11,2719,False,False,0.0,0.0,0.0,2,138,91,0.0,1,0.0,2,False,21,0.0,0.02,False,1.0,0.0
True,0,8,0.74,0.26,0.01,2056,False,False,0.0,0.0,0.0,18,255,100,0.0,1,0.4,1,False,19,0.0,0.0,False,0.8,0.0
True,0,17,0.02,0.54,0.01,769,False,True,0.0,0.0,0.71,150,255,95,0.0,1,0.0,11,True,21,0.0,0.0,False,1.0,0.0
True,0,229,0.01,0.95,0.02,204,False,False,0.0,0.0,0.0,7,119,241,0.01,1,0.0,2,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.06,0.03,0.0,0,False,False,1.0,1.0,0.0,1,255,7,1.0,0,0.0,147,False,18,1.0,0.0,True,1.0,0.0
False,1,0,0.08,0.06,0.0,0,False,False,1.0,1.0,0.0,12,255,16,1.0,0,0.06,202,False,18,1.0,0.0,True,0.03,0.0
True,0,5319,0.02,0.58,0.01,2453,False,False,0.0,0.0,0.0,3,255,103,0.01,1,0.0,1,False,21,0.0,0.02,False,1.0,0.1
True,0,305,0.0,1.0,0.12,4498,False,False,0.0,0.0,0.0,5,255,255,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.0
True,0,311,0.07,0.45,0.07,1077,False,False,0.0,0.0,0.0,1,33,96,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,229,0.06,0.07,0.0,3222,False,False,0.0,0.02,0.0,12,77,18,0.0,1,0.0,8,True,21,0.0,0.04,False,1.0,0.0
True,1,8,0.02,0.49,1.0,0,False,False,0.05,0.0,0.0,19,1,69,0.0,1,0.0,1,False,11,0.0,0.17,False,1.0,0.0
False,1,0,0.06,0.06,0.0,91,True,False,0.0,0.0,0.0,18,255,15,0.0,0,1.0,2,False,21,0.03,0.0,False,0.0,1.0
False,1,0,0.02,0.29,0.0,0,True,False,0.0,0.0,0.0,511,255,11,0.0,0,1.0,300,False,21,0.0,0.0,False,0.0,1.0
True,0,220,0.0,1.0,0.03,0,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.0
True,0,318,0.0,1.0,0.0,1183,False,False,0.0,0.0,0.0,51,110,255,0.0,1,0.0,8,True,21,0.0,0.05,False,1.0,0.0
True,0,276,0.0,1.0,0.01,3100,False,False,0.0,0.0,1.0,17,255,93,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,105,0.02,0.83,0.0,0,False,False,0.0,0.0,1.0,16,255,156,0.0,0,0.0,509,False,18,0.0,0.0,False,1.0,0.0
True,0,332,0.0,1.0,0.03,937,False,False,0.0,0.0,0.0,15,255,255,0.0,1,0.0,12,True,21,0.0,0.02,False,1.0,0.0
True,0,297,0.0,1.0,0.06,312,False,False,0.0,0.0,0.2,9,29,255,0.0,1,0.0,14,True,21,0.0,0.02,False,1.0,0.0
True,0,294,0.0,1.0,0.0,1651,False,False,0.0,0.0,0.0,4,145,255,0.01,1,0.0,15,True,21,0.0,0.02,False,1.0,0.0
True,0,44,0.0,1.0,1.0,0,False,True,0.0,0.0,0.1,150,255,61,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,209,0.0,1.0,0.0,354,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,2,True,21,0.0,0.02,False,1.0,0.0
True,0,258,0.0,1.0,0.01,1165,False,False,0.0,0.0,0.22,1,175,255,0.0,1,0.0,8,True,21,0.0,0.07,False,1.0,0.0
False,1,0,0.07,0.02,1.0,0,False,False,0.0,0.0,0.0,1,255,5,0.0,0,0.0,7,False,18,0.0,0.0,False,1.0,1.0
False,1,0,0.06,0.02,0.0,0,False,False,1.0,1.0,0.0,17,255,1,1.0,0,0.07,11,False,18,1.0,0.0,True,0.03,0.0
False,1,0,0.07,0.03,0.0,0,True,False,1.0,1.0,0.0,37,255,2,1.0,0,0.06,217,False,18,1.0,0.0,True,0.07,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.67,1,255,255,1.0,0,0.6,2,True,18,1.0,0.0,True,0.2,0.0
True,0,171,0.0,1.0,0.0,0,False,False,0.0,0.0,1.0,1,255,70,0.0,1,0.0,1,False,21,0.0,0.01,False,1.0,0.0
True,0,11,0.01,0.67,0.01,0,False,False,0.01,0.0,0.0,2,255,93,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,0.0,0.0,0.0,32,255,251,0.25,0,0.07,1,True,17,0.0,0.0,False,0.02,0.98
True,0,26,0.02,0.06,0.01,134,False,False,0.0,0.0,0.0,1,62,15,0.0,0,0.0,511,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,1,255,18,1.0,0,0.07,255,False,20,1.0,0.14,True,0.23,0.0
True,0,211,0.0,1.0,0.12,2090,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,23,True,21,0.0,0.04,False,1.0,0.0
True,0,44,0.0,1.0,0.0,0,False,True,0.0,0.0,0.0,150,255,255,0.0,0,0.16,146,False,19,0.0,0.0,False,0.25,0.0
True,0,309,0.05,0.14,0.0,328,False,False,0.01,0.0,0.0,1,29,11,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
True,0,288,0.0,0.01,0.08,258,False,False,0.0,0.0,0.33,40,255,255,0.01,1,0.0,6,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.02,0,False,False,0.0,0.0,0.0,7,255,255,0.0,0,0.0,1,True,17,0.0,0.0,False,0.01,0.81
True,0,199,0.0,1.0,0.03,17680,False,False,0.0,0.0,0.12,4,140,255,0.0,1,0.0,1,True,21,0.0,0.06,False,1.0,0.0
True,0,1032,0.0,1.0,0.25,332,False,False,0.0,0.0,1.0,5,97,255,0.0,1,0.06,10,True,20,0.0,0.04,False,0.04,0.0
False,1,0,0.01,0.01,0.0,0,False,False,1.0,1.0,0.0,5,255,159,1.0,0,0.06,288,False,20,1.0,0.0,True,0.19,0.0
False,1,0,0.07,0.06,0.0,127,False,False,0.0,0.0,0.0,3,255,16,0.0,0,0.0,143,False,21,0.0,0.0,False,0.01,1.0
True,0,1083,0.0,1.0,0.01,408,False,False,0.0,0.0,0.11,20,255,255,0.12,1,0.0,3,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.05,0.08,0.0,0,False,False,1.0,1.0,0.0,8,255,20,1.0,0,0.06,139,False,18,1.0,0.0,True,0.08,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,510,255,129,1.0,0,0.07,72,True,18,1.0,0.0,True,0.16,0.0
True,0,350,0.0,0.01,0.25,12325,False,False,0.0,0.0,0.0,8,46,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
True,0,105,0.0,1.0,0.33,0,False,False,0.0,0.0,0.0,20,54,255,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.0
